conglomerate_id,size,rep_firm_id,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,g_11,g_12,g_13,g_14,g_15,g_16,g_17,g_18,g_19,g_20,g_21,g_22,g_23,g_24,g_25,g_26,g_27,g_28,g_29,g_30,g_31,g_32,g_33,g_34,g_35,g_36,g_37,g_38,g_39,g_40,g_41,g_42,g_43,g_44,g_45,g_46,g_47,g_48,g_49,g_50,g_51,g_52,g_53,g_54,g_55,g_56,g_57,g_58,g_59,g_60,g_61,g_62,g_63
30,2,AR30-58952711-5,0.28833818,-0.2708572,0.2523024,-0.14360806,0.37435755,-0.346323,-0.36486575,0.40545204,-0.3918588,-0.30090028,-0.2002188,-0.34257668,0.2876489,-0.1450048,0.22714873,-0.3635362,0.24594401,-0.40029976,0.36410815,0.36915085,0.21842985,-0.26802093,-0.44183776,0.37601686,0.27341038,0.29864958,-0.37762243,-0.09684721,-0.3543813,-0.1288155,0.49433267,-0.32043046,0.38536283,0.23027131,0.19726235,0.21016224,-0.18078357,0.34948915,0.38411704,0.33258823,0.30419952,0.28794065,-0.14585869,-0.36957285,-0.11183639,0.38265118,-0.23799475,0.30235115,0.031981695,-0.26183003,0.18838656,-0.36519408,0.3583048,-0.32568678,0.42865372,0.33100477,0.18595,0.4389933,-0.049912244,-0.12351643,0.41252142,0.20901182,0.26926616,0.092704274
31,3,AR30-68298878-5,0.26170987,-0.24612196,0.22897789,-0.13013567,0.33980682,-0.31455094,-0.3315426,0.36845836,-0.35570276,-0.27353263,-0.18220565,-0.31131944,0.26080173,-0.13148485,0.20654207,-0.33031607,0.22355385,-0.36363584,0.33093315,0.33525094,0.19861715,-0.24358849,-0.40181014,0.3415984,0.24851982,0.27101701,-0.34314966,-0.087919936,-0.32188874,-0.11728894,0.44899642,-0.29123044,0.34998322,0.2093789,0.17917825,0.19074501,-0.16441093,0.31747648,0.3487234,0.3018234,0.27622476,0.2614147,-0.13267523,-0.33571878,-0.101791784,0.34763038,-0.21630386,0.27429137,0.02925518,-0.23792751,0.17112005,-0.33137882,0.32559708,-0.29589912,0.3899484,0.30108753,0.1687583,0.3986555,-0.045132115,-0.11207175,0.374681,0.19007973,0.24465181,0.084134735
32,3,AR30-70700639-7,0.26853323,-0.2524602,0.23495466,-0.1335879,0.34866026,-0.32269233,-0.34008148,0.37793776,-0.36496753,-0.28054544,-0.18682142,-0.31932893,0.26768115,-0.13494925,0.2118224,-0.33882853,0.2292912,-0.37303075,0.33943406,0.3439376,0.20369403,-0.24984917,-0.412067,0.3504179,0.2548979,0.2780977,-0.3519831,-0.0902075,-0.33021477,-0.12024255,0.46061358,-0.2987128,0.35904902,0.21473245,0.1838122,0.19572057,-0.16860633,0.32567954,0.35779282,0.30970672,0.2833931,0.2682118,-0.13605341,-0.3443937,-0.104365654,0.35660425,-0.22186202,0.28148153,0.029953834,-0.24405238,0.17554449,-0.34004378,0.33397827,-0.30353203,0.3998664,0.30875367,0.17316358,0.4089918,-0.046356995,-0.11500438,0.3843774,0.19493097,0.2509591,0.08633063
33,1,AR30-70721460-7,0.26457232,-0.2487809,0.23148519,-0.13158391,0.3435209,-0.3179663,-0.33512473,0.37243503,-0.3595894,-0.27647457,-0.184142,-0.31467947,0.2636877,-0.1329382,0.20875722,-0.33388713,0.22596072,-0.3675771,0.33449936,0.33889505,0.20074694,-0.2462149,-0.40611297,0.34529826,0.25119546,0.2739874,-0.34685537,-0.08887959,-0.3253816,-0.118528,0.4538699,-0.29436934,0.3537864,0.21162477,0.18112224,0.1928323,-0.16617094,0.32091773,0.35252813,0.3051305,0.27923197,0.26426613,-0.1340924,-0.33935797,-0.102871545,0.35139498,-0.21863556,0.2773077,0.02954827,-0.24049695,0.17297614,-0.33501384,0.32911307,-0.2991012,0.3941091,0.30430353,0.17060636,0.40299168,-0.045645963,-0.113302015,0.37874871,0.19211486,0.24729776,0.08505593
34,2,AR30-71073529-4,0.2631016,-0.24741474,0.23019694,-0.13083981,0.34161264,-0.3162115,-0.33328426,0.37039182,-0.35759246,-0.274963,-0.1831471,-0.31295308,0.2622049,-0.13219146,0.20761907,-0.33205232,0.22472407,-0.3655521,0.33266705,0.33702272,0.19965266,-0.24486546,-0.40390217,0.34339726,0.24982072,0.27246124,-0.3449514,-0.08838652,-0.32358697,-0.11789137,0.45136592,-0.2927566,0.35183233,0.21047084,0.18012342,0.19175985,-0.16526665,0.3191496,0.35057327,0.30343133,0.27768686,0.26280108,-0.13336426,-0.33748817,-0.10231677,0.34946072,-0.21743754,0.2757579,0.029397681,-0.23917677,0.17202248,-0.33314618,0.32730657,-0.297456,0.39197135,0.30265117,0.16965683,0.40076375,-0.04538195,-0.11266991,0.37665874,0.19106922,0.24593827,0.08458262
35,1,AR30-71365800-2,0.20292296,-0.19151436,0.17748468,-0.10039287,0.26352972,-0.24440818,-0.25797555,0.28678793,-0.27588162,-0.2131135,-0.14243826,-0.24231324,0.2015316,-0.10163705,0.16104907,-0.25697646,0.17412342,-0.2826935,0.25769323,0.26041058,0.15487693,-0.18964937,-0.3134417,0.26561326,0.19356932,0.21001299,-0.26704463,-0.06821134,-0.25015545,-0.091841914,0.34890828,-0.22676603,0.27187616,0.16325504,0.13925429,0.1478779,-0.12826528,0.24680252,0.27058542,0.2339043,0.21446529,0.2028537,-0.10357025,-0.26097968,-0.07961645,0.27031544,-0.1684172,0.21234414,0.02323589,-0.18515827,0.13300101,-0.25672534,0.25338873,-0.23013738,0.30449927,0.2350397,0.13080445,0.3096023,-0.0345791,-0.08680548,0.29114127,0.14828363,0.19031107,0.06521587
36,1,AR30-71537491-5,0.21427162,-0.2020562,0.1874253,-0.10613464,0.2782548,-0.25794902,-0.2721775,0.3025542,-0.29129088,-0.22477725,-0.15011525,-0.2556347,0.21297354,-0.10739909,0.16983138,-0.27113447,0.18366583,-0.2983192,0.271832,0.2748583,0.16332087,-0.20006217,-0.330501,0.280282,0.20417736,0.22178964,-0.2817365,-0.07201603,-0.26400337,-0.096754394,0.36823002,-0.23921072,0.28695452,0.17215914,0.1469615,0.15615328,-0.13524309,0.26044595,0.28566977,0.24701591,0.22638778,0.21415874,-0.10918889,-0.27540785,-0.08389734,0.28524086,-0.1776616,0.22430289,0.024397897,-0.19534522,0.14035979,-0.271137,0.26732835,-0.24283251,0.320995,0.24779005,0.13813134,0.3267938,-0.036616333,-0.09168307,0.30726838,0.15635225,0.2008014,0.06886811
37,1,AR33-70716751-9,0.21086197,-0.19888896,0.18443869,-0.10440956,0.27383074,-0.25388074,-0.2679106,0.2978173,-0.28666124,-0.22127295,-0.14780873,-0.25163233,0.20953587,-0.10566792,0.16719277,-0.26688075,0.18079886,-0.29362455,0.2675841,0.27051756,0.16078393,-0.1969337,-0.32537562,0.27587485,0.20099023,0.2182514,-0.2773224,-0.07087293,-0.25984284,-0.095278464,0.3624249,-0.23547179,0.28242433,0.16948394,0.14464591,0.15366699,-0.13314664,0.25634685,0.28113776,0.2430766,0.22280574,0.2107622,-0.1075008,-0.27107298,-0.08261117,0.2807566,-0.17488417,0.22070993,0.024048777,-0.19228461,0.13814887,-0.26680708,0.26314026,-0.23901834,0.31603894,0.24395928,0.13593002,0.3216287,-0.036004256,-0.09021762,0.3024231,0.15392809,0.19764964,0.06777081
38,3,AT9010000215,0.24928798,-0.23458317,0.21809718,-0.12385092,0.3236892,-0.2997295,-0.31599763,0.3512011,-0.33883625,-0.26076585,-0.17380264,-0.29673818,0.24827772,-0.1251779,0.19692923,-0.31481913,0.21310902,-0.34653243,0.31545728,0.31943688,0.18937467,-0.23219097,-0.38313755,0.32554245,0.23690858,0.25812665,-0.3270684,-0.08375544,-0.30673125,-0.111911885,0.42784742,-0.27760887,0.3334789,0.19963276,0.17074217,0.18168703,-0.15677322,0.3025428,0.33221257,0.28747183,0.26317477,0.24904053,-0.12652524,-0.31992614,-0.097106054,0.33129343,-0.20618522,0.26120168,0.027983282,-0.22677717,0.16306534,-0.31560427,0.31033918,-0.28200343,0.3718927,0.28713137,0.16073851,0.37983823,-0.042902224,-0.10673289,0.35702875,0.18124805,0.2331694,0.080137104
39,8,AT9010044725,0.27566102,-0.2590813,0.24119812,-0.13719416,0.35790873,-0.33119702,-0.34900135,0.38784015,-0.37464568,-0.28787115,-0.19164313,-0.3276958,0.27486753,-0.13856825,0.21733835,-0.34772083,0.23528455,-0.38284487,0.3483143,0.35301185,0.20899746,-0.25638917,-0.4227815,0.35963097,0.26156053,0.28549433,-0.3612107,-0.092597134,-0.3389123,-0.123327956,0.47274908,-0.306529,0.36851937,0.22032489,0.1886529,0.20091812,-0.17298892,0.33424863,0.36726692,0.31794178,0.29088134,0.27531224,-0.13958234,-0.35345566,-0.107054375,0.36597854,-0.22766818,0.2889925,0.03068366,-0.25045055,0.18016635,-0.34909537,0.34273338,-0.31150553,0.41022697,0.31676182,0.17776541,0.41978934,-0.04763653,-0.11806787,0.39450642,0.19999866,0.2575478,0.08862451
40,4,AT9010008647,0.25825122,-0.24290918,0.22594835,-0.1283858,0.33531916,-0.31042418,-0.3272144,0.36365336,-0.35100657,-0.26997796,-0.17986599,-0.30725953,0.25731462,-0.1297288,0.20386554,-0.32600123,0.22064568,-0.35887372,0.32662418,0.3308478,0.19604374,-0.24041505,-0.3966111,0.3371279,0.24528688,0.26742792,-0.33867213,-0.08676041,-0.3176684,-0.11579179,0.44310787,-0.28743777,0.34538788,0.20666526,0.17682938,0.18822297,-0.16228434,0.31331846,0.34412628,0.29782745,0.27259123,0.25796935,-0.13096288,-0.3313216,-0.10048713,0.34308165,-0.21348651,0.27064678,0.028901042,-0.2348229,0.16887735,-0.32698667,0.3213488,-0.29203013,0.3849211,0.2972017,0.16652533,0.39341617,-0.044511244,-0.11058524,0.36976606,0.18762071,0.24145474,0.08302166
41,1,AT9010054735,0.18330127,-0.17328763,0.16029745,-0.09046543,0.23807022,-0.22099617,-0.23342064,0.25952828,-0.24923922,-0.19294702,-0.12916484,-0.2192806,0.18174863,-0.091674566,0.14586458,-0.23249741,0.1576247,-0.25567687,0.23324744,0.23543061,0.14027749,-0.17164576,-0.2839464,0.24025123,0.17522813,0.18965127,-0.2416426,-0.061633065,-0.22621255,-0.083348304,0.3155012,-0.20524934,0.2458059,0.14785999,0.1259286,0.13356987,-0.1162007,0.22321324,0.24450481,0.21123452,0.19385144,0.18330742,-0.0938557,-0.23603351,-0.07221485,0.24450953,-0.15243377,0.19166763,0.021226792,-0.16754514,0.12027778,-0.23180774,0.22928728,-0.20818765,0.27597836,0.21299449,0.11813635,0.27987844,-0.03105675,-0.078372195,0.26325768,0.13433307,0.17217341,0.0589012
42,1,AT9010055821,0.18330127,-0.17328763,0.16029745,-0.09046543,0.23807022,-0.22099617,-0.23342064,0.25952828,-0.24923922,-0.19294702,-0.12916484,-0.2192806,0.18174863,-0.091674566,0.14586458,-0.23249741,0.1576247,-0.25567687,0.23324744,0.23543061,0.14027749,-0.17164576,-0.2839464,0.24025123,0.17522813,0.18965127,-0.2416426,-0.061633065,-0.22621255,-0.083348304,0.3155012,-0.20524934,0.2458059,0.14785999,0.1259286,0.13356987,-0.1162007,0.22321324,0.24450481,0.21123452,0.19385144,0.18330742,-0.0938557,-0.23603351,-0.07221485,0.24450953,-0.15243377,0.19166763,0.021226792,-0.16754514,0.12027778,-0.23180774,0.22928728,-0.20818765,0.27597836,0.21299449,0.11813635,0.27987844,-0.03105675,-0.078372195,0.26325768,0.13433307,0.17217341,0.0589012
43,2,AT9010058103,-0.4040448,0.39356086,-0.29729706,0.49341387,-0.56777334,0.5736503,0.4980185,-0.43247038,0.55438864,0.5937831,-0.08443035,0.4576291,-0.33064795,-0.006180577,-0.33200616,0.1185762,-0.4767218,0.54993904,-0.23057356,-0.3578037,-0.5693416,0.4732889,0.56727767,-0.6576842,-0.30150878,-0.2588272,0.30188307,-0.04300779,0.46056783,0.48746398,-0.56576014,0.5905875,-0.25656974,-0.2626528,0.099963926,-0.29445902,0.44728494,-0.6253298,-0.37164554,-0.3179687,-0.23206615,-0.358192,0.29683435,0.2651214,0.28464127,-0.3123522,0.6364259,-0.121599,-0.13159443,0.48980492,-0.34221673,0.35904,-0.39589483,0.25859284,-0.43828666,-0.48699918,-0.20386407,-0.57055146,0.12938678,0.16507615,-0.21436402,-0.009548586,-0.27053443,0.04781726
44,4,AT9010001732,0.24702643,-0.23248239,0.2161162,-0.12270669,0.32075477,-0.29703107,-0.31316745,0.34805918,-0.3357655,-0.25844148,-0.17227277,-0.29408348,0.24599758,-0.12402963,0.19517909,-0.3119977,0.2112074,-0.34341854,0.3126397,0.31655774,0.18769197,-0.23011589,-0.37973797,0.32261926,0.2347946,0.25577977,-0.32414058,-0.08299724,-0.30397162,-0.110932924,0.42399698,-0.2751289,0.33047408,0.19785835,0.16920628,0.18003792,-0.15538268,0.29982394,0.32920656,0.28485897,0.26079884,0.24678765,-0.12540555,-0.31705087,-0.096252955,0.3283191,-0.204343,0.25881854,0.027751716,-0.2247471,0.16159889,-0.3127323,0.3075613,-0.27947354,0.3686054,0.28459048,0.15927841,0.3764123,-0.042496245,-0.10576089,0.35381493,0.17964014,0.2310789,0.07940929
45,5,AT9010000066,0.16697899,-0.15812574,0.14600028,-0.08220729,0.21689177,-0.20152092,-0.21299462,0.23685236,-0.22707677,-0.17617154,-0.118123375,-0.20012093,0.16529219,-0.08338728,0.13323338,-0.21213454,0.14390026,-0.23320308,0.21291226,0.21465106,0.12813294,-0.15666947,-0.25941077,0.21915384,0.15997104,0.1727134,-0.22051191,-0.05616094,-0.20629567,-0.076282896,0.28771156,-0.18735069,0.22411935,0.13505362,0.11484364,0.12166774,-0.1061648,0.2035905,0.22280967,0.19237667,0.17670384,0.16704787,-0.08577467,-0.21528208,-0.06605783,0.2230429,-0.13913797,0.17446788,0.019555526,-0.15289368,0.10969397,-0.21108007,0.20923851,-0.1899288,0.2522533,0.1946562,0.1075984,0.25515267,-0.02812669,-0.071356975,0.24006273,0.12272832,0.15708563,0.053648345
46,3,AT9010017287,0.14245246,-0.13413373,0.1282064,-0.056136504,0.18363044,-0.16727403,-0.1822377,0.20943497,-0.19192845,-0.14113078,-0.118367255,-0.17146051,0.1443353,-0.08159501,0.113040335,-0.19923031,0.116119236,-0.19931798,0.19442229,0.19075857,0.09577434,-0.12923262,-0.22282304,0.18015787,0.14134619,0.15470996,-0.19845003,-0.055892073,-0.17782713,-0.049590018,0.25029695,-0.15245152,0.20480229,0.118035085,0.11670671,0.104573876,-0.081771314,0.16701406,0.19719517,0.17125075,0.16026925,0.14457507,-0.06930725,-0.1951301,-0.050957955,0.20041196,-0.104648024,0.16272545,0.013279389,-0.12414004,0.08965468,-0.1873163,0.18355505,-0.17235193,0.22206384,0.16495599,0.09427346,0.22053225,-0.020904662,-0.062075272,0.22169532,0.11887712,0.13998331,0.053698584
47,1,AT9010125918,0.22994962,-0.21661961,0.20115812,-0.11406681,0.2985973,-0.27665555,-0.29179722,0.32433504,-0.31257853,-0.24089056,-0.16072088,-0.2740381,0.2287804,-0.115359254,0.181964,-0.29069355,0.19684853,-0.31990588,0.2913645,0.29481763,0.17498602,-0.2144473,-0.35406813,0.30054662,0.21883222,0.23805894,-0.3020331,-0.077272154,-0.28313407,-0.10354091,0.39492273,-0.25640285,0.30778503,0.18446,0.1576089,0.1675856,-0.14488286,0.27929413,0.30650854,0.2651294,0.24285854,0.22977649,-0.11695095,-0.29534018,-0.089811325,0.30586016,-0.19043258,0.2408237,0.026003193,-0.20941836,0.15052582,-0.29104647,0.28658575,-0.26037064,0.3437836,0.2654045,0.14825332,0.35054356,-0.039430737,-0.09842137,0.32954776,0.16749895,0.21529365,0.07391361
48,3,AT9010005449,0.23710153,-0.22326307,0.20742269,-0.11768526,0.30787703,-0.28518897,-0.30074725,0.3342709,-0.3222894,-0.24824104,-0.16555892,-0.28243327,0.23599109,-0.11899048,0.18749858,-0.29961592,0.20286214,-0.32975316,0.30027473,0.30392256,0.18030737,-0.22100943,-0.36481887,0.30979082,0.22551739,0.24548057,-0.3112919,-0.07966986,-0.291861,-0.10663675,0.40709925,-0.26424548,0.3172874,0.19007133,0.16246597,0.17280072,-0.14928026,0.28789216,0.31601465,0.2733923,0.25037208,0.2369009,-0.1204918,-0.3044328,-0.09250913,0.31526613,-0.19625838,0.24836008,0.026735488,-0.21583816,0.15516332,-0.30012867,0.29537046,-0.26837108,0.35417917,0.27343974,0.15287071,0.3613776,-0.040714595,-0.10149522,0.33971104,0.17258377,0.22190462,0.076215245
49,3,AT9010152580,0.21751323,-0.20506738,0.19026473,-0.10777472,0.28246087,-0.26181683,-0.27623412,0.30705765,-0.29569238,-0.22810888,-0.15230809,-0.25943986,0.2162418,-0.109044954,0.17233995,-0.27517855,0.18639152,-0.30278254,0.2758706,0.27898514,0.16573279,-0.20303649,-0.3353738,0.28447196,0.20720744,0.22515354,-0.28593308,-0.0731028,-0.26795888,-0.09815759,0.37374908,-0.24276541,0.2912615,0.1747025,0.14916298,0.15851705,-0.13723624,0.26434305,0.28997844,0.2507611,0.22979333,0.2173879,-0.11079379,-0.27952912,-0.085120134,0.28950417,-0.18030216,0.22771877,0.024729813,-0.19825502,0.14246175,-0.27525353,0.27131006,-0.24645875,0.32570684,0.25143206,0.14022419,0.33170435,-0.037198246,-0.093076296,0.31187493,0.15865697,0.20379786,0.06991133
50,3,AT9030001873,0.2130201,-0.20089367,0.18632907,-0.10550145,0.27663097,-0.25645575,-0.27061132,0.3008155,-0.28959158,-0.223491,-0.14926864,-0.25416565,0.21171173,-0.10676366,0.16886288,-0.26957312,0.1826135,-0.29659602,0.2702728,0.27326503,0.16238968,-0.19891386,-0.32861972,0.27866435,0.20300752,0.22049093,-0.28011632,-0.07159645,-0.26247624,-0.096212655,0.36609924,-0.23783834,0.2852917,0.1711772,0.14611156,0.15524068,-0.13447359,0.25894138,0.28400627,0.24556997,0.225073,0.21291204,-0.10856927,-0.27381673,-0.08342525,0.2835949,-0.17664213,0.22298409,0.024269752,-0.19422182,0.13954827,-0.2695477,0.26579112,-0.24143252,0.31917587,0.24638397,0.13732333,0.32489792,-0.036391668,-0.09114517,0.3054899,0.15546246,0.19964454,0.068465345
51,2,AT9030018903,0.24753015,-0.23295029,0.21655743,-0.12296154,0.32140836,-0.2976321,-0.31379783,0.34875897,-0.33644944,-0.2589592,-0.17261353,-0.29467475,0.24650544,-0.12428539,0.1955689,-0.31262612,0.21163096,-0.3441121,0.3132673,0.31719902,0.18806675,-0.23057808,-0.38049516,0.32327035,0.23526545,0.25630248,-0.32479268,-0.083166115,-0.30458626,-0.11115097,0.42485458,-0.27568126,0.33114335,0.19825356,0.16954836,0.18040521,-0.1556924,0.30042952,0.3298761,0.28544092,0.26132804,0.24728943,-0.12565494,-0.3176913,-0.09644297,0.32898158,-0.20475332,0.25934935,0.027803292,-0.22519927,0.16192551,-0.313372,0.30818,-0.28003702,0.3693376,0.28515643,0.15960361,0.37717536,-0.04258667,-0.10597738,0.35453075,0.17999828,0.23154451,0.079571396
52,2,AT9030075698,0.23436366,-0.22071984,0.20502451,-0.11630006,0.3043246,-0.28192225,-0.29732105,0.33046728,-0.31857195,-0.24542716,-0.16370684,-0.27921945,0.23323072,-0.11760039,0.18537985,-0.29620028,0.20056003,-0.32598346,0.29686376,0.30043706,0.17827028,-0.21849735,-0.36070332,0.306252,0.2229582,0.24263945,-0.30774748,-0.07875198,-0.2885202,-0.10545161,0.4024379,-0.2612432,0.31364974,0.18792322,0.16060661,0.17080429,-0.14759687,0.2846007,0.31237558,0.27022913,0.24749577,0.23417357,-0.11913631,-0.300952,-0.091476366,0.3116654,-0.19402817,0.24547504,0.026455155,-0.21338056,0.15338801,-0.29665187,0.29200754,-0.26530838,0.35019958,0.27036372,0.15110311,0.35723016,-0.040223114,-0.10031851,0.33582038,0.17063722,0.21937384,0.07533415
53,2,AT9030082823,0.24142778,-0.22728176,0.21121219,-0.1198741,0.31349045,-0.29035094,-0.30616122,0.3402812,-0.32816362,-0.2526874,-0.16848548,-0.2875116,0.24035291,-0.121187046,0.19084652,-0.30501312,0.20649983,-0.3357099,0.30566463,0.30943024,0.18352632,-0.22497894,-0.3713221,0.31538272,0.22956133,0.24997,-0.31689262,-0.08112027,-0.29714,-0.10850945,0.41446495,-0.26898956,0.32303548,0.1934657,0.16540407,0.17595541,-0.1519403,0.29309323,0.321765,0.27839062,0.25491711,0.24121054,-0.1226337,-0.309933,-0.094141066,0.3209559,-0.19978246,0.25291893,0.02717846,-0.21972157,0.15796858,-0.30562258,0.30068445,-0.27321064,0.36046755,0.27830034,0.15566383,0.36793122,-0.041491214,-0.103354625,0.34585893,0.17565964,0.22590369,0.07760753
54,3,AT9030094364,0.24685512,-0.23232326,0.21596615,-0.122620024,0.3205325,-0.29682666,-0.31295308,0.34782118,-0.3355329,-0.25826544,-0.1721569,-0.29388237,0.24582484,-0.12394265,0.19504653,-0.311784,0.21106336,-0.34318265,0.3124263,0.31633964,0.1875645,-0.22995871,-0.37948045,0.32239786,0.23463447,0.255602,-0.32391882,-0.0829398,-0.30376258,-0.110858776,0.4237053,-0.27494106,0.33024648,0.19772394,0.16908994,0.179913,-0.15527734,0.299618,0.32897887,0.28466102,0.26061887,0.246617,-0.12532073,-0.31683308,-0.09618834,0.3280938,-0.20420346,0.25863802,0.027734175,-0.22459334,0.1614878,-0.31251475,0.30735087,-0.2792819,0.3683564,0.28439802,0.15916781,0.37615278,-0.042465493,-0.10568726,0.35357147,0.17951834,0.23092054,0.07935416
55,1,AT9030097027,0.22994962,-0.21661961,0.20115812,-0.11406681,0.2985973,-0.27665555,-0.29179722,0.32433504,-0.31257853,-0.24089056,-0.16072088,-0.2740381,0.2287804,-0.115359254,0.181964,-0.29069355,0.19684853,-0.31990588,0.2913645,0.29481763,0.17498602,-0.2144473,-0.35406813,0.30054662,0.21883222,0.23805894,-0.3020331,-0.077272154,-0.28313407,-0.10354091,0.39492273,-0.25640285,0.30778503,0.18446,0.1576089,0.1675856,-0.14488286,0.27929413,0.30650854,0.2651294,0.24285854,0.22977649,-0.11695095,-0.29534018,-0.089811325,0.30586016,-0.19043258,0.2408237,0.026003193,-0.20941836,0.15052582,-0.29104647,0.28658575,-0.26037064,0.3437836,0.2654045,0.14825332,0.35054356,-0.039430737,-0.09842137,0.32954776,0.16749895,0.21529365,0.07391361
56,2,AT9030122895,0.26233715,-0.24670464,0.22952734,-0.13045304,0.34062076,-0.3152994,-0.3323276,0.3693298,-0.35655448,-0.27417734,-0.18262999,-0.31205577,0.26143417,-0.13180333,0.20702751,-0.33109865,0.2240813,-0.36449954,0.33171466,0.33604953,0.19908388,-0.24416405,-0.40275306,0.3424092,0.24910617,0.27166796,-0.34396175,-0.088130236,-0.3226542,-0.11756047,0.45006442,-0.2919183,0.35081667,0.20987107,0.17960426,0.19120243,-0.16479662,0.3182306,0.3495572,0.30254814,0.27688375,0.26203957,-0.13298579,-0.3365163,-0.10202841,0.34845537,-0.21681483,0.27495235,0.029319407,-0.23849058,0.17152679,-0.3321754,0.3263676,-0.29660085,0.39086017,0.3017923,0.16916329,0.39960572,-0.045244724,-0.11234135,0.3755724,0.19052571,0.24523164,0.0843366
57,1,AT9030140045,0.19628195,-0.18534549,0.17166764,-0.09703291,0.2549129,-0.23648433,-0.24966492,0.27756184,-0.26686445,-0.20628811,-0.13794585,-0.2345178,0.19483602,-0.09826523,0.15590985,-0.24869147,0.1685394,-0.27354968,0.2494195,0.25195608,0.14993572,-0.18355602,-0.30345896,0.25702944,0.18736172,0.20312153,-0.25844726,-0.06598491,-0.24205191,-0.08896724,0.33760157,-0.21948367,0.26305264,0.15804456,0.13474418,0.14303532,-0.124182,0.23881869,0.2617584,0.22623168,0.2074885,0.19623823,-0.10028235,-0.2525366,-0.07711137,0.2615814,-0.16300759,0.20534614,0.022555906,-0.17919707,0.1286948,-0.24829192,0.24523154,-0.22270846,0.29484633,0.22757845,0.12651691,0.29954222,-0.033386957,-0.08395122,0.281704,0.14356205,0.18417235,0.06307866
58,2,AT9030162550,0.28173947,-0.2647276,0.24652241,-0.14026949,0.3657956,-0.33844963,-0.35660803,0.3962847,-0.38289902,-0.29411834,-0.195755,-0.33483088,0.28099594,-0.14165445,0.22204223,-0.355304,0.24039555,-0.39121413,0.35588712,0.3607502,0.2135201,-0.26196635,-0.4319186,0.36748767,0.26724228,0.29180202,-0.3690798,-0.09463496,-0.3463294,-0.12595913,0.48309797,-0.31319445,0.37659547,0.225094,0.19278096,0.20535049,-0.1767263,0.34155616,0.3753462,0.32496446,0.29726714,0.2813673,-0.14259173,-0.36118352,-0.109347254,0.37397274,-0.23261957,0.2953977,0.031306043,-0.2559068,0.18410777,-0.35681438,0.35019958,-0.31830516,0.41906223,0.32359105,0.18168975,0.42899725,-0.04872769,-0.12068035,0.40314424,0.2043203,0.26316652,0.09058067
59,2,AT9030185386,0.23612837,-0.2223591,0.20657028,-0.11719291,0.30661437,-0.28402784,-0.29952943,0.33291894,-0.3209681,-0.24724087,-0.16490062,-0.28129095,0.23500995,-0.11849639,0.18674551,-0.29840186,0.20204388,-0.32841328,0.29906234,0.30268368,0.17958331,-0.22011654,-0.36335605,0.30853298,0.22460777,0.24447073,-0.31003207,-0.07934362,-0.29067355,-0.10621551,0.40544242,-0.26317835,0.31599444,0.18930781,0.1618051,0.17209111,-0.14868192,0.28672224,0.31472117,0.27226797,0.24934973,0.2359315,-0.12001,-0.3031956,-0.092142045,0.31398627,-0.19546567,0.24733461,0.026635846,-0.21496463,0.1545323,-0.2988929,0.29417515,-0.2672825,0.35276467,0.2723464,0.15224244,0.35990342,-0.040539905,-0.10107697,0.33832815,0.17189188,0.22100508,0.07590207
60,1,AT9030369930,0.18545538,-0.1752886,0.16218431,-0.09155529,0.24086523,-0.2235664,-0.23611633,0.2625209,-0.2521641,-0.19516094,-0.13062203,-0.22180918,0.18392046,-0.092768274,0.14753157,-0.23518477,0.15943597,-0.25864282,0.23593116,0.23817296,0.14188024,-0.17362224,-0.28718448,0.24303554,0.17724168,0.19188663,-0.24443129,-0.062355246,-0.22884105,-0.08428075,0.31916872,-0.20761149,0.24866796,0.1495501,0.12739153,0.13514064,-0.117525175,0.22580293,0.24736801,0.21372326,0.19611448,0.18545327,-0.09492219,-0.23877215,-0.07302742,0.24734256,-0.15418847,0.19393754,0.021447355,-0.16947876,0.12167456,-0.23454325,0.23193319,-0.21059735,0.27910945,0.21541466,0.11952709,0.2831416,-0.031443443,-0.07929802,0.2663188,0.1358646,0.17416461,0.059594437
